,S,E,I,R,country,date
0,37742154,0.0,0.0,0.0,canada,2020-02-10
1,37742154,0.0,0.0,1.0,canada,2020-02-11
2,37742154,0.0,0.0,1.0,canada,2020-02-12
3,37742154,0.0,0.0,1.0,canada,2020-02-13
4,37742154,0.0,0.0,1.0,canada,2020-02-14
5,37742154,0.0,0.0,1.0,canada,2020-02-15
6,37742154,0.0,0.0,1.0,canada,2020-02-16
7,37742154,0.0,0.0,1.0,canada,2020-02-17
8,37742154,0.0,0.0,1.0,canada,2020-02-18
9,37742154,0.0,0.0,1.0,canada,2020-02-19
10,37742154,0.0,0.0,2.0,canada,2020-02-20
11,37742154,0.0,0.0,3.0,canada,2020-02-21
12,37742154,0.0,0.0,3.0,canada,2020-02-22
13,37742154,0.0,0.0,3.0,canada,2020-02-23
14,37742154,0.0,0.0,3.0,canada,2020-02-24
15,37742154,0.0,0.0,3.0,canada,2020-02-25
16,37742154,0.0,0.0,3.0,canada,2020-02-26
17,37742154,0.0,0.0,3.0,canada,2020-02-27
18,37742154,0.0,12.0,3.0,canada,2020-02-28
19,37742154,0.0,12.0,4.0,canada,2020-02-29
20,37742154,0.0,20.0,4.0,canada,2020-03-01
21,37742154,0.0,20.0,7.0,canada,2020-03-02
22,37742154,12.0,23.0,7.0,canada,2020-03-03
23,37742154,12.0,26.0,7.0,canada,2020-03-04
24,37742154,20.0,29.0,8.0,canada,2020-03-05
25,37742154,20.0,44.0,8.0,canada,2020-03-06
26,37742154,23.0,52.0,8.0,canada,2020-03-07
27,37742154,26.0,56.0,8.0,canada,2020-03-08
28,37742154,29.0,68.0,9.0,canada,2020-03-09
29,37742154,44.0,85.0,9.0,canada,2020-03-10
30,37742154,52.0,99.0,10.0,canada,2020-03-11
31,37742154,56.0,130.0,12.0,canada,2020-03-12
32,37742154,68.0,186.0,12.0,canada,2020-03-13
33,37742154,85.0,235.0,12.0,canada,2020-03-14
34,37742154,99.0,329.0,12.0,canada,2020-03-15
35,37742154,130.0,426.0,15.0,canada,2020-03-16
36,37742154,186.0,578.0,20.0,canada,2020-03-17
37,37742154,235.0,578.0,20.0,canada,2020-03-18
38,37742154,329.0,706.0,21.0,canada,2020-03-19
39,37742154,426.0,850.0,23.0,canada,2020-03-20
40,37742154,578.0,1061.0,26.0,canada,2020-03-21
41,37742154,578.0,1295.0,33.0,canada,2020-03-22
42,37742154,706.0,1436.0,34.0,canada,2020-03-23
43,37742154,850.0,1747.0,344.0,canada,2020-03-24
44,37742154,1061.0,2654.0,138.0,canada,2020-03-25
45,37742154,1295.0,3188.0,221.0,canada,2020-03-26
46,37742154,1436.0,3776.0,267.0,canada,2020-03-27
47,37742154,1747.0,4348.0,409.0,canada,2020-03-28
48,37742154,2654.0,5199.0,456.0,canada,2020-03-29
49,37742154,3188.0,5682.0,638.0,canada,2020-03-30
50,37742154,3776.0,6266.0,1182.0,canada,2020-03-31
51,37742154,4348.0,7269.0,1343.0,canada,2020-04-01
52,37742154,5199.0,7881.0,1850.0,canada,2020-04-02
53,109581078,0.0,0.0,3.0,philippines,2020-02-10
54,109581078,0.0,0.0,3.0,philippines,2020-02-11
55,109581078,0.0,0.0,3.0,philippines,2020-02-12
56,109581078,0.0,0.0,3.0,philippines,2020-02-13
57,109581078,0.0,0.0,3.0,philippines,2020-02-14
58,109581078,0.0,0.0,3.0,philippines,2020-02-15
59,109581078,0.0,0.0,3.0,philippines,2020-02-16
60,109581078,0.0,0.0,3.0,philippines,2020-02-17
61,109581078,0.0,0.0,3.0,philippines,2020-02-18
62,109581078,0.0,0.0,3.0,philippines,2020-02-19
63,109581078,0.0,0.0,3.0,philippines,2020-02-20
64,109581078,0.0,0.0,3.0,philippines,2020-02-21
65,109581078,0.0,0.0,3.0,philippines,2020-02-22
66,109581078,0.0,0.0,3.0,philippines,2020-02-23
67,109581078,0.0,0.0,3.0,philippines,2020-02-24
68,109581078,0.0,0.0,3.0,philippines,2020-02-25
69,109581078,0.0,0.0,3.0,philippines,2020-02-26
70,109581078,0.0,0.0,3.0,philippines,2020-02-27
71,109581078,0.0,0.0,3.0,philippines,2020-02-28
72,109581078,0.0,0.0,3.0,philippines,2020-02-29
73,109581078,0.0,0.0,3.0,philippines,2020-03-01
74,109581078,0.0,0.0,3.0,philippines,2020-03-02
75,109581078,0.0,0.0,3.0,philippines,2020-03-03
76,109581078,0.0,0.0,3.0,philippines,2020-03-04
77,109581078,0.0,0.0,3.0,philippines,2020-03-05
78,109581078,0.0,2.0,3.0,philippines,2020-03-06
79,109581078,0.0,3.0,3.0,philippines,2020-03-07
80,109581078,0.0,7.0,3.0,philippines,2020-03-08
81,109581078,0.0,21.0,3.0,philippines,2020-03-09
82,109581078,2.0,30.0,3.0,philippines,2020-03-10
83,109581078,3.0,45.0,4.0,philippines,2020-03-11
84,109581078,7.0,48.0,4.0,philippines,2020-03-12
85,109581078,21.0,57.0,7.0,philippines,2020-03-13
86,109581078,30.0,101.0,10.0,philippines,2020-03-14
87,109581078,45.0,126.0,14.0,philippines,2020-03-15
88,109581078,48.0,125.0,17.0,philippines,2020-03-16
89,109581078,57.0,170.0,17.0,philippines,2020-03-17
90,109581078,101.0,169.0,18.0,philippines,2020-03-18
91,109581078,126.0,178.0,24.0,philippines,2020-03-19
92,109581078,125.0,192.0,25.0,philippines,2020-03-20
93,109581078,170.0,204.0,26.0,philippines,2020-03-21
94,109581078,169.0,275.0,32.0,philippines,2020-03-22
95,109581078,178.0,340.0,40.0,philippines,2020-03-23
96,109581078,192.0,411.0,51.0,philippines,2020-03-24
97,109581078,204.0,497.0,55.0,philippines,2020-03-25
98,109581078,275.0,572.0,64.0,philippines,2020-03-26
99,109581078,340.0,634.0,73.0,philippines,2020-03-27
100,109581078,411.0,718.0,85.0,philippines,2020-03-28
101,109581078,497.0,972.0,103.0,philippines,2020-03-29
102,109581078,572.0,1305.0,113.0,philippines,2020-03-30
103,109581078,634.0,1426.0,120.0,philippines,2020-03-31
104,109581078,718.0,1947.0,137.0,philippines,2020-04-01
105,109581078,972.0,2165.0,146.0,philippines,2020-04-02
106,1380004385,0.0,0.0,0.0,india,2020-02-10
107,1380004385,0.0,0.0,0.0,india,2020-02-11
108,1380004385,0.0,0.0,0.0,india,2020-02-12
109,1380004385,0.0,0.0,1.0,india,2020-02-13
110,1380004385,0.0,0.0,1.0,india,2020-02-14
111,1380004385,0.0,0.0,3.0,india,2020-02-15
112,1380004385,0.0,0.0,3.0,india,2020-02-16
113,1380004385,0.0,0.0,3.0,india,2020-02-17
114,1380004385,0.0,0.0,3.0,india,2020-02-18
115,1380004385,0.0,0.0,3.0,india,2020-02-19
116,1380004385,0.0,0.0,3.0,india,2020-02-20
117,1380004385,0.0,0.0,3.0,india,2020-02-21
118,1380004385,0.0,0.0,3.0,india,2020-02-22
119,1380004385,0.0,0.0,3.0,india,2020-02-23
120,1380004385,0.0,0.0,3.0,india,2020-02-24
121,1380004385,0.0,0.0,3.0,india,2020-02-25
122,1380004385,0.0,0.0,3.0,india,2020-02-26
123,1380004385,0.0,0.0,3.0,india,2020-02-27
124,1380004385,0.0,0.0,3.0,india,2020-02-28
125,1380004385,0.0,0.0,3.0,india,2020-02-29
126,1380004385,0.0,0.0,3.0,india,2020-03-01
127,1380004385,0.0,3.0,3.0,india,2020-03-02
128,1380004385,0.0,3.0,3.0,india,2020-03-03
129,1380004385,0.0,26.0,3.0,india,2020-03-04
130,1380004385,0.0,27.0,3.0,india,2020-03-05
131,1380004385,3.0,28.0,3.0,india,2020-03-06
132,1380004385,3.0,31.0,3.0,india,2020-03-07
133,1380004385,26.0,40.0,3.0,india,2020-03-08
134,1380004385,27.0,43.0,4.0,india,2020-03-09
135,1380004385,28.0,58.0,4.0,india,2020-03-10
136,1380004385,31.0,58.0,4.0,india,2020-03-11
137,1380004385,40.0,69.0,5.0,india,2020-03-12
138,1380004385,43.0,70.0,12.0,india,2020-03-13
139,1380004385,58.0,85.0,12.0,india,2020-03-14
140,1380004385,58.0,97.0,15.0,india,2020-03-15
141,1380004385,69.0,114.0,15.0,india,2020-03-16
142,1380004385,70.0,126.0,17.0,india,2020-03-17
143,1380004385,85.0,126.0,17.0,india,2020-03-18
144,1380004385,97.0,152.0,17.0,india,2020-03-19
145,1380004385,114.0,170.0,24.0,india,2020-03-20
146,1380004385,126.0,221.0,28.0,india,2020-03-21
147,1380004385,126.0,304.0,28.0,india,2020-03-22
148,1380004385,152.0,365.0,31.0,india,2020-03-23
149,1380004385,170.0,455.0,44.0,india,2020-03-24
150,1380004385,221.0,486.0,50.0,india,2020-03-25
151,1380004385,304.0,602.0,55.0,india,2020-03-26
152,1380004385,365.0,662.0,65.0,india,2020-03-27
153,1380004385,455.0,794.0,93.0,india,2020-03-28
154,1380004385,486.0,879.0,108.0,india,2020-03-29
155,1380004385,602.0,902.0,122.0,india,2020-03-30
156,1380004385,662.0,1117.0,134.0,india,2020-03-31
157,1380004385,794.0,1239.0,158.0,india,2020-04-01
158,1380004385,879.0,1792.0,206.0,india,2020-04-02
159,145934462,0.0,0.0,0.0,russia,2020-02-10
160,145934462,0.0,0.0,0.0,russia,2020-02-11
161,145934462,0.0,0.0,0.0,russia,2020-02-12
162,145934462,0.0,0.0,2.0,russia,2020-02-13
163,145934462,0.0,0.0,2.0,russia,2020-02-14
164,145934462,0.0,0.0,2.0,russia,2020-02-15
165,145934462,0.0,0.0,2.0,russia,2020-02-16
166,145934462,0.0,0.0,2.0,russia,2020-02-17
167,145934462,0.0,0.0,2.0,russia,2020-02-18
168,145934462,0.0,0.0,2.0,russia,2020-02-19
169,145934462,0.0,0.0,2.0,russia,2020-02-20
170,145934462,0.0,0.0,2.0,russia,2020-02-21
171,145934462,0.0,0.0,2.0,russia,2020-02-22
172,145934462,0.0,0.0,2.0,russia,2020-02-23
173,145934462,0.0,0.0,2.0,russia,2020-02-24
174,145934462,0.0,0.0,2.0,russia,2020-02-25
175,145934462,0.0,0.0,2.0,russia,2020-02-26
176,145934462,0.0,0.0,2.0,russia,2020-02-27
177,145934462,0.0,0.0,2.0,russia,2020-02-28
178,145934462,0.0,0.0,2.0,russia,2020-02-29
179,145934462,0.0,0.0,2.0,russia,2020-03-01
180,145934462,0.0,1.0,2.0,russia,2020-03-02
181,145934462,0.0,1.0,2.0,russia,2020-03-03
182,145934462,0.0,1.0,2.0,russia,2020-03-04
183,145934462,0.0,2.0,2.0,russia,2020-03-05
184,145934462,1.0,11.0,2.0,russia,2020-03-06
185,145934462,1.0,12.0,3.0,russia,2020-03-07
186,145934462,1.0,14.0,3.0,russia,2020-03-08
187,145934462,2.0,17.0,3.0,russia,2020-03-09
188,145934462,11.0,17.0,3.0,russia,2020-03-10
189,145934462,12.0,17.0,3.0,russia,2020-03-11
190,145934462,14.0,31.0,3.0,russia,2020-03-12
191,145934462,17.0,37.0,8.0,russia,2020-03-13
192,145934462,17.0,51.0,8.0,russia,2020-03-14
193,145934462,17.0,55.0,8.0,russia,2020-03-15
194,145934462,31.0,85.0,8.0,russia,2020-03-16
195,145934462,37.0,106.0,8.0,russia,2020-03-17
196,145934462,51.0,106.0,8.0,russia,2020-03-18
197,145934462,55.0,139.0,8.0,russia,2020-03-19
198,145934462,85.0,190.0,9.0,russia,2020-03-20
199,145934462,106.0,240.0,13.0,russia,2020-03-21
200,145934462,106.0,289.0,17.0,russia,2020-03-22
201,145934462,139.0,350.0,17.0,russia,2020-03-23
202,145934462,190.0,420.0,18.0,russia,2020-03-24
203,145934462,240.0,472.0,23.0,russia,2020-03-25
204,145934462,289.0,626.0,32.0,russia,2020-03-26
205,145934462,350.0,799.0,41.0,russia,2020-03-27
206,145934462,420.0,987.0,49.0,russia,2020-03-28
207,145934462,472.0,1211.0,53.0,russia,2020-03-29
208,145934462,626.0,1462.0,72.0,russia,2020-03-30
209,145934462,799.0,1761.0,75.0,russia,2020-03-31
210,145934462,987.0,2199.0,138.0,russia,2020-04-01
211,145934462,1211.0,2563.0,214.0,russia,2020-04-02
212,16718965,0.0,0.0,1.0,cambodia,2020-02-10
213,16718965,0.0,0.0,1.0,cambodia,2020-02-11
214,16718965,0.0,0.0,1.0,cambodia,2020-02-12
215,16718965,0.0,0.0,1.0,cambodia,2020-02-13
216,16718965,0.0,0.0,1.0,cambodia,2020-02-14
217,16718965,0.0,0.0,1.0,cambodia,2020-02-15
218,16718965,0.0,0.0,1.0,cambodia,2020-02-16
219,16718965,0.0,0.0,1.0,cambodia,2020-02-17
220,16718965,0.0,0.0,1.0,cambodia,2020-02-18
221,16718965,0.0,0.0,1.0,cambodia,2020-02-19
222,16718965,0.0,0.0,1.0,cambodia,2020-02-20
223,16718965,0.0,0.0,1.0,cambodia,2020-02-21
224,16718965,0.0,0.0,1.0,cambodia,2020-02-22
225,16718965,0.0,0.0,1.0,cambodia,2020-02-23
226,16718965,0.0,0.0,1.0,cambodia,2020-02-24
227,16718965,0.0,0.0,1.0,cambodia,2020-02-25
228,16718965,0.0,0.0,1.0,cambodia,2020-02-26
229,16718965,0.0,0.0,1.0,cambodia,2020-02-27
230,16718965,0.0,0.0,1.0,cambodia,2020-02-28
231,16718965,0.0,0.0,1.0,cambodia,2020-02-29
232,16718965,0.0,0.0,1.0,cambodia,2020-03-01
233,16718965,0.0,0.0,1.0,cambodia,2020-03-02
234,16718965,0.0,0.0,1.0,cambodia,2020-03-03
235,16718965,0.0,0.0,1.0,cambodia,2020-03-04
236,16718965,0.0,0.0,1.0,cambodia,2020-03-05
237,16718965,0.0,0.0,1.0,cambodia,2020-03-06
238,16718965,0.0,1.0,1.0,cambodia,2020-03-07
239,16718965,0.0,1.0,1.0,cambodia,2020-03-08
240,16718965,0.0,1.0,1.0,cambodia,2020-03-09
241,16718965,0.0,2.0,1.0,cambodia,2020-03-10
242,16718965,1.0,2.0,1.0,cambodia,2020-03-11
243,16718965,1.0,4.0,1.0,cambodia,2020-03-12
244,16718965,1.0,6.0,1.0,cambodia,2020-03-13
245,16718965,2.0,6.0,1.0,cambodia,2020-03-14
246,16718965,2.0,11.0,1.0,cambodia,2020-03-15
247,16718965,4.0,11.0,1.0,cambodia,2020-03-16
248,16718965,6.0,32.0,1.0,cambodia,2020-03-17
249,16718965,6.0,32.0,1.0,cambodia,2020-03-18
250,16718965,11.0,36.0,1.0,cambodia,2020-03-19
251,16718965,11.0,36.0,1.0,cambodia,2020-03-20
252,16718965,32.0,50.0,1.0,cambodia,2020-03-21
253,16718965,32.0,51.0,2.0,cambodia,2020-03-22
254,16718965,36.0,82.0,2.0,cambodia,2020-03-23
255,16718965,36.0,85.0,2.0,cambodia,2020-03-24
256,16718965,50.0,87.0,4.0,cambodia,2020-03-25
257,16718965,51.0,86.0,10.0,cambodia,2020-03-26
258,16718965,82.0,88.0,10.0,cambodia,2020-03-27
259,16718965,85.0,88.0,11.0,cambodia,2020-03-28
260,16718965,87.0,86.0,13.0,cambodia,2020-03-29
261,16718965,86.0,82.0,21.0,cambodia,2020-03-30
262,16718965,88.0,86.0,21.0,cambodia,2020-03-31
263,16718965,88.0,86.0,23.0,cambodia,2020-04-01
264,16718965,86.0,84.0,25.0,cambodia,2020-04-02
265,5540720,0.0,0.0,1.0,finland,2020-02-10
266,5540720,0.0,0.0,1.0,finland,2020-02-11
267,5540720,0.0,0.0,1.0,finland,2020-02-12
268,5540720,0.0,0.0,1.0,finland,2020-02-13
269,5540720,0.0,0.0,1.0,finland,2020-02-14
270,5540720,0.0,0.0,1.0,finland,2020-02-15
271,5540720,0.0,0.0,1.0,finland,2020-02-16
272,5540720,0.0,0.0,1.0,finland,2020-02-17
273,5540720,0.0,0.0,1.0,finland,2020-02-18
274,5540720,0.0,0.0,1.0,finland,2020-02-19
275,5540720,0.0,0.0,1.0,finland,2020-02-20
276,5540720,0.0,0.0,1.0,finland,2020-02-21
277,5540720,0.0,0.0,1.0,finland,2020-02-22
278,5540720,0.0,0.0,1.0,finland,2020-02-23
279,5540720,0.0,0.0,1.0,finland,2020-02-24
280,5540720,0.0,0.0,1.0,finland,2020-02-25
281,5540720,0.0,0.0,1.0,finland,2020-02-26
282,5540720,0.0,0.0,1.0,finland,2020-02-27
283,5540720,0.0,2.0,1.0,finland,2020-02-28
284,5540720,0.0,2.0,1.0,finland,2020-02-29
285,5540720,0.0,5.0,1.0,finland,2020-03-01
286,5540720,0.0,5.0,1.0,finland,2020-03-02
287,5540720,2.0,6.0,1.0,finland,2020-03-03
288,5540720,2.0,6.0,1.0,finland,2020-03-04
289,5540720,5.0,11.0,1.0,finland,2020-03-05
290,5540720,5.0,14.0,1.0,finland,2020-03-06
291,5540720,6.0,18.0,1.0,finland,2020-03-07
292,5540720,6.0,24.0,1.0,finland,2020-03-08
293,5540720,11.0,32.0,1.0,finland,2020-03-09
294,5540720,14.0,39.0,1.0,finland,2020-03-10
295,5540720,18.0,58.0,1.0,finland,2020-03-11
296,5540720,24.0,108.0,1.0,finland,2020-03-12
297,5540720,32.0,154.0,1.0,finland,2020-03-13
298,5540720,39.0,215.0,10.0,finland,2020-03-14
299,5540720,58.0,234.0,10.0,finland,2020-03-15
300,5540720,108.0,268.0,10.0,finland,2020-03-16
301,5540720,154.0,312.0,10.0,finland,2020-03-17
302,5540720,215.0,312.0,10.0,finland,2020-03-18
303,5540720,234.0,349.0,10.0,finland,2020-03-19
304,5540720,268.0,390.0,10.0,finland,2020-03-20
305,5540720,312.0,440.0,10.0,finland,2020-03-21
306,5540720,312.0,512.0,11.0,finland,2020-03-22
307,5540720,349.0,615.0,11.0,finland,2020-03-23
308,5540720,390.0,689.0,11.0,finland,2020-03-24
309,5540720,440.0,781.0,11.0,finland,2020-03-25
310,5540720,512.0,867.0,13.0,finland,2020-03-26
311,5540720,615.0,943.0,15.0,finland,2020-03-27
312,5540720,689.0,1024.0,17.0,finland,2020-03-28
313,5540720,781.0,1148.0,19.0,finland,2020-03-29
314,5540720,867.0,1219.0,21.0,finland,2020-03-30
315,5540720,943.0,1329.0,23.0,finland,2020-03-31
316,5540720,1024.0,1391.0,27.0,finland,2020-04-01
317,5540720,1148.0,1419.0,27.0,finland,2020-04-02
318,29136808,0.0,0.0,0.0,nepal,2020-02-10
319,29136808,0.0,0.0,0.0,nepal,2020-02-11
320,29136808,0.0,0.0,0.0,nepal,2020-02-12
321,29136808,0.0,0.0,1.0,nepal,2020-02-13
322,29136808,0.0,0.0,1.0,nepal,2020-02-14
323,29136808,0.0,0.0,1.0,nepal,2020-02-15
324,29136808,0.0,0.0,1.0,nepal,2020-02-16
325,29136808,0.0,0.0,1.0,nepal,2020-02-17
326,29136808,0.0,0.0,1.0,nepal,2020-02-18
327,29136808,0.0,0.0,1.0,nepal,2020-02-19
328,29136808,0.0,0.0,1.0,nepal,2020-02-20
329,29136808,0.0,0.0,1.0,nepal,2020-02-21
330,29136808,0.0,0.0,1.0,nepal,2020-02-22
331,29136808,0.0,0.0,1.0,nepal,2020-02-23
332,29136808,0.0,0.0,1.0,nepal,2020-02-24
333,29136808,0.0,0.0,1.0,nepal,2020-02-25
334,29136808,0.0,0.0,1.0,nepal,2020-02-26
335,29136808,0.0,0.0,1.0,nepal,2020-02-27
336,29136808,0.0,0.0,1.0,nepal,2020-02-28
337,29136808,0.0,0.0,1.0,nepal,2020-02-29
338,29136808,0.0,0.0,1.0,nepal,2020-03-01
339,29136808,0.0,0.0,1.0,nepal,2020-03-02
340,29136808,0.0,0.0,1.0,nepal,2020-03-03
341,29136808,0.0,0.0,1.0,nepal,2020-03-04
342,29136808,0.0,0.0,1.0,nepal,2020-03-05
343,29136808,0.0,0.0,1.0,nepal,2020-03-06
344,29136808,0.0,0.0,1.0,nepal,2020-03-07
345,29136808,0.0,0.0,1.0,nepal,2020-03-08
346,29136808,0.0,0.0,1.0,nepal,2020-03-09
347,29136808,0.0,0.0,1.0,nepal,2020-03-10
348,29136808,0.0,0.0,1.0,nepal,2020-03-11
349,29136808,0.0,0.0,1.0,nepal,2020-03-12
350,29136808,0.0,0.0,1.0,nepal,2020-03-13
351,29136808,0.0,0.0,1.0,nepal,2020-03-14
352,29136808,0.0,0.0,1.0,nepal,2020-03-15
353,29136808,0.0,0.0,1.0,nepal,2020-03-16
354,29136808,0.0,0.0,1.0,nepal,2020-03-17
355,29136808,0.0,0.0,1.0,nepal,2020-03-18
356,29136808,0.0,0.0,1.0,nepal,2020-03-19
357,29136808,0.0,0.0,1.0,nepal,2020-03-20
358,29136808,0.0,0.0,1.0,nepal,2020-03-21
359,29136808,0.0,0.0,1.0,nepal,2020-03-22
360,29136808,0.0,0.0,1.0,nepal,2020-03-23
361,29136808,0.0,1.0,1.0,nepal,2020-03-24
362,29136808,0.0,1.0,1.0,nepal,2020-03-25
363,29136808,0.0,2.0,1.0,nepal,2020-03-26
364,29136808,0.0,2.0,1.0,nepal,2020-03-27
365,29136808,1.0,3.0,1.0,nepal,2020-03-28
366,29136808,1.0,4.0,1.0,nepal,2020-03-29
367,29136808,2.0,4.0,1.0,nepal,2020-03-30
368,29136808,2.0,4.0,1.0,nepal,2020-03-31
369,29136808,3.0,4.0,1.0,nepal,2020-04-01
370,29136808,4.0,4.0,1.0,nepal,2020-04-02
371,10099265,0.0,0.0,0.0,sweden,2020-02-10
372,10099265,0.0,0.0,0.0,sweden,2020-02-11
373,10099265,0.0,0.0,0.0,sweden,2020-02-12
374,10099265,0.0,0.0,0.0,sweden,2020-02-13
375,10099265,0.0,0.0,0.0,sweden,2020-02-14
376,10099265,0.0,0.0,0.0,sweden,2020-02-15
377,10099265,0.0,0.0,0.0,sweden,2020-02-16
378,10099265,0.0,0.0,0.0,sweden,2020-02-17
379,10099265,0.0,0.0,0.0,sweden,2020-02-18
380,10099265,0.0,0.0,0.0,sweden,2020-02-19
381,10099265,0.0,0.0,0.0,sweden,2020-02-20
382,10099265,0.0,0.0,0.0,sweden,2020-02-21
383,10099265,0.0,0.0,0.0,sweden,2020-02-22
384,10099265,0.0,0.0,0.0,sweden,2020-02-23
385,10099265,0.0,0.0,0.0,sweden,2020-02-24
386,10099265,0.0,0.0,0.0,sweden,2020-02-25
387,10099265,0.0,0.0,0.0,sweden,2020-02-26
388,10099265,0.0,0.0,0.0,sweden,2020-02-27
389,10099265,0.0,11.0,0.0,sweden,2020-02-28
390,10099265,0.0,12.0,0.0,sweden,2020-02-29
391,10099265,0.0,14.0,0.0,sweden,2020-03-01
392,10099265,0.0,15.0,0.0,sweden,2020-03-02
393,10099265,11.0,29.0,1.0,sweden,2020-03-03
394,10099265,12.0,51.0,1.0,sweden,2020-03-04
395,10099265,14.0,93.0,1.0,sweden,2020-03-05
396,10099265,15.0,136.0,1.0,sweden,2020-03-06
397,10099265,29.0,160.0,1.0,sweden,2020-03-07
398,10099265,51.0,202.0,1.0,sweden,2020-03-08
399,10099265,93.0,260.0,1.0,sweden,2020-03-09
400,10099265,136.0,354.0,1.0,sweden,2020-03-10
401,10099265,160.0,498.0,2.0,sweden,2020-03-11
402,10099265,202.0,685.0,2.0,sweden,2020-03-12
403,10099265,260.0,812.0,2.0,sweden,2020-03-13
404,10099265,354.0,958.0,3.0,sweden,2020-03-14
405,10099265,498.0,1036.0,4.0,sweden,2020-03-15
406,10099265,685.0,1113.0,8.0,sweden,2020-03-16
407,10099265,812.0,1187.0,9.0,sweden,2020-03-17
408,10099265,958.0,1187.0,9.0,sweden,2020-03-18
409,10099265,1036.0,1276.0,25.0,sweden,2020-03-19
410,10099265,1113.0,1412.0,27.0,sweden,2020-03-20
411,10099265,1187.0,1607.0,32.0,sweden,2020-03-21
412,10099265,1187.0,1734.0,36.0,sweden,2020-03-22
413,10099265,1276.0,1897.0,37.0,sweden,2020-03-23
414,10099265,1412.0,2003.0,43.0,sweden,2020-03-24
415,10099265,1607.0,2243.0,56.0,sweden,2020-03-25
416,10099265,1734.0,2448.0,78.0,sweden,2020-03-26
417,10099265,1897.0,2747.0,93.0,sweden,2020-03-27
418,10099265,2003.0,2948.0,121.0,sweden,2020-03-28
419,10099265,2243.0,3326.0,121.0,sweden,2020-03-29
420,10099265,2448.0,3574.0,126.0,sweden,2020-03-30
421,10099265,2747.0,3866.0,162.0,sweden,2020-03-31
422,10099265,2948.0,4239.0,196.0,sweden,2020-04-01
423,10099265,3326.0,4605.0,342.0,sweden,2020-04-02
424,21413249,0.0,0.0,1.0,sri lanka,2020-02-10
425,21413249,0.0,0.0,1.0,sri lanka,2020-02-11
426,21413249,0.0,0.0,1.0,sri lanka,2020-02-12
427,21413249,0.0,0.0,1.0,sri lanka,2020-02-13
428,21413249,0.0,0.0,1.0,sri lanka,2020-02-14
429,21413249,0.0,0.0,1.0,sri lanka,2020-02-15
430,21413249,0.0,0.0,1.0,sri lanka,2020-02-16
431,21413249,0.0,0.0,1.0,sri lanka,2020-02-17
432,21413249,0.0,0.0,1.0,sri lanka,2020-02-18
433,21413249,0.0,0.0,1.0,sri lanka,2020-02-19
434,21413249,0.0,0.0,1.0,sri lanka,2020-02-20
435,21413249,0.0,0.0,1.0,sri lanka,2020-02-21
436,21413249,0.0,0.0,1.0,sri lanka,2020-02-22
437,21413249,0.0,0.0,1.0,sri lanka,2020-02-23
438,21413249,0.0,0.0,1.0,sri lanka,2020-02-24
439,21413249,0.0,0.0,1.0,sri lanka,2020-02-25
440,21413249,0.0,0.0,1.0,sri lanka,2020-02-26
441,21413249,0.0,0.0,1.0,sri lanka,2020-02-27
442,21413249,0.0,0.0,1.0,sri lanka,2020-02-28
443,21413249,0.0,0.0,1.0,sri lanka,2020-02-29
444,21413249,0.0,0.0,1.0,sri lanka,2020-03-01
445,21413249,0.0,0.0,1.0,sri lanka,2020-03-02
446,21413249,0.0,0.0,1.0,sri lanka,2020-03-03
447,21413249,0.0,0.0,1.0,sri lanka,2020-03-04
448,21413249,0.0,0.0,1.0,sri lanka,2020-03-05
449,21413249,0.0,0.0,1.0,sri lanka,2020-03-06
450,21413249,0.0,0.0,1.0,sri lanka,2020-03-07
451,21413249,0.0,0.0,1.0,sri lanka,2020-03-08
452,21413249,0.0,0.0,1.0,sri lanka,2020-03-09
453,21413249,0.0,0.0,1.0,sri lanka,2020-03-10
454,21413249,0.0,1.0,1.0,sri lanka,2020-03-11
455,21413249,0.0,2.0,1.0,sri lanka,2020-03-12
456,21413249,0.0,5.0,1.0,sri lanka,2020-03-13
457,21413249,0.0,9.0,1.0,sri lanka,2020-03-14
458,21413249,1.0,17.0,1.0,sri lanka,2020-03-15
459,21413249,2.0,27.0,1.0,sri lanka,2020-03-16
460,21413249,5.0,43.0,1.0,sri lanka,2020-03-17
461,21413249,9.0,43.0,1.0,sri lanka,2020-03-18
462,21413249,17.0,48.0,3.0,sri lanka,2020-03-19
463,21413249,27.0,57.0,3.0,sri lanka,2020-03-20
464,21413249,43.0,70.0,3.0,sri lanka,2020-03-21
465,21413249,43.0,74.0,3.0,sri lanka,2020-03-22
466,21413249,48.0,79.0,3.0,sri lanka,2020-03-23
467,21413249,57.0,95.0,2.0,sri lanka,2020-03-24
468,21413249,70.0,100.0,2.0,sri lanka,2020-03-25
469,21413249,74.0,99.0,3.0,sri lanka,2020-03-26
470,21413249,79.0,99.0,7.0,sri lanka,2020-03-27
471,21413249,95.0,99.0,7.0,sri lanka,2020-03-28
472,21413249,100.0,103.0,10.0,sri lanka,2020-03-29
473,21413249,99.0,105.0,12.0,sri lanka,2020-03-30
474,21413249,99.0,105.0,17.0,sri lanka,2020-03-31
475,21413249,99.0,124.0,19.0,sri lanka,2020-04-01
476,21413249,103.0,122.0,24.0,sri lanka,2020-04-02
477,11589623,0.0,0.0,0.0,belgium,2020-02-10
478,11589623,0.0,0.0,0.0,belgium,2020-02-11
479,11589623,0.0,0.0,0.0,belgium,2020-02-12
480,11589623,0.0,0.0,0.0,belgium,2020-02-13
