,S,E,I,R,country,date
0,60461826,0.0,0.0,0.0,italy,2020-02-10
1,60461826,0.0,0.0,0.0,italy,2020-02-11
2,60461826,0.0,0.0,0.0,italy,2020-02-12
3,60461826,0.0,0.0,0.0,italy,2020-02-13
4,60461826,0.0,0.0,0.0,italy,2020-02-14
5,60461826,0.0,0.0,0.0,italy,2020-02-15
6,60461826,0.0,0.0,0.0,italy,2020-02-16
7,60461826,0.0,0.0,0.0,italy,2020-02-17
8,60461826,0.0,0.0,0.0,italy,2020-02-18
9,60461826,0.0,0.0,0.0,italy,2020-02-19
10,60461826,0.0,0.0,0.0,italy,2020-02-20
11,60461826,0.0,0.0,2.0,italy,2020-02-21
12,60461826,0.0,0.0,4.0,italy,2020-02-22
13,60461826,0.0,0.0,5.0,italy,2020-02-23
14,60461826,0.0,0.0,8.0,italy,2020-02-24
15,60461826,0.0,0.0,13.0,italy,2020-02-25
16,60461826,0.0,0.0,15.0,italy,2020-02-26
17,60461826,0.0,0.0,62.0,italy,2020-02-27
18,60461826,0.0,822.0,67.0,italy,2020-02-28
19,60461826,0.0,1049.0,79.0,italy,2020-02-29
20,60461826,0.0,1570.0,124.0,italy,2020-03-01
21,60461826,0.0,1835.0,201.0,italy,2020-03-02
22,60461826,822.0,2263.0,239.0,italy,2020-03-03
23,60461826,1049.0,2706.0,383.0,italy,2020-03-04
24,60461826,1570.0,3296.0,562.0,italy,2020-03-05
25,60461826,1835.0,3916.0,720.0,italy,2020-03-06
26,60461826,2263.0,5061.0,822.0,italy,2020-03-07
27,60461826,2706.0,6387.0,988.0,italy,2020-03-08
28,60461826,3296.0,7985.0,1187.0,italy,2020-03-09
29,60461826,3916.0,8514.0,1635.0,italy,2020-03-10
30,60461826,5061.0,10590.0,1872.0,italy,2020-03-11
31,60461826,6387.0,12839.0,2274.0,italy,2020-03-12
32,60461826,7985.0,14955.0,2705.0,italy,2020-03-13
33,60461826,8514.0,17750.0,3407.0,italy,2020-03-14
34,60461826,10590.0,20603.0,4144.0,italy,2020-03-15
35,60461826,12839.0,23073.0,4907.0,italy,2020-03-16
36,60461826,14955.0,26062.0,5444.0,italy,2020-03-17
37,60461826,17750.0,28710.0,7003.0,italy,2020-03-19
38,60461826,20603.0,33190.0,7845.0,italy,2020-03-20
39,60461826,23073.0,37860.0,9161.0,italy,2020-03-21
40,60461826,26062.0,42681.0,10897.0,italy,2020-03-22
41,60461826,28710.0,46638.0,12500.0,italy,2020-03-23
42,60461826,33190.0,50418.0,13509.0,italy,2020-03-24
43,60461826,37860.0,54030.0,15146.0,italy,2020-03-25
44,60461826,42681.0,57521.0,16865.0,italy,2020-03-26
45,60461826,46638.0,62013.0,18576.0,italy,2020-03-27
46,60461826,50418.0,66414.0,20084.0,italy,2020-03-28
47,60461826,54030.0,70065.0,22407.0,italy,2020-03-29
48,60461826,57521.0,73880.0,23809.0,italy,2020-03-30
49,60461826,62013.0,75528.0,26211.0,italy,2020-03-31
50,1439323776,0.0,0.0,4531.0,china,2020-02-10
51,1439323776,0.0,0.0,5334.0,china,2020-02-11
52,1439323776,0.0,0.0,5890.0,china,2020-02-12
53,1439323776,0.0,0.0,7577.0,china,2020-02-13
54,1439323776,0.0,0.0,9497.0,china,2020-02-14
55,1439323776,0.0,0.0,11117.0,china,2020-02-15
56,1439323776,0.0,0.0,12493.0,china,2020-02-16
57,1439323776,0.0,0.0,14420.0,china,2020-02-17
58,1439323776,0.0,0.0,16456.0,china,2020-02-18
59,1439323776,0.0,0.0,18351.0,china,2020-02-19
60,1439323776,0.0,0.0,20243.0,china,2020-02-20
61,1439323776,0.0,0.0,20929.0,china,2020-02-21
62,1439323776,0.0,0.0,25132.0,china,2020-02-22
63,1439323776,0.0,0.0,25618.0,china,2020-02-23
64,1439323776,0.0,0.0,27659.0,china,2020-02-24
65,1439323776,0.0,0.0,30320.0,china,2020-02-25
66,1439323776,0.0,0.0,32787.0,china,2020-02-26
67,1439323776,0.0,0.0,38916.0,china,2020-02-27
68,1439323776,0.0,39521.0,39311.0,china,2020-02-28
69,1439323776,0.0,35320.0,44506.0,china,2020-02-29
70,1439323776,0.0,34832.0,44996.0,china,2020-03-01
71,1439323776,0.0,32279.0,47747.0,china,2020-03-02
72,1439323776,39521.0,29785.0,50367.0,china,2020-03-03
73,1439323776,35320.0,27280.0,53002.0,china,2020-03-04
74,1439323776,34832.0,25147.0,55283.0,china,2020-03-05
75,1439323776,32279.0,23605.0,56971.0,china,2020-03-06
76,1439323776,29785.0,22030.0,58622.0,china,2020-03-07
77,1439323776,27280.0,20266.0,60437.0,china,2020-03-08
78,1439323776,25147.0,18866.0,61873.0,china,2020-03-09
79,1439323776,23605.0,17501.0,63260.0,china,2020-03-10
80,1439323776,22030.0,16015.0,64775.0,china,2020-03-11
81,1439323776,20266.0,14784.0,66012.0,china,2020-03-12
82,1439323776,18866.0,13488.0,67329.0,china,2020-03-13
83,1439323776,17501.0,12057.0,68767.0,china,2020-03-14
84,1439323776,16015.0,10718.0,70133.0,china,2020-03-15
85,1439323776,14784.0,8967.0,71914.0,china,2020-03-16
86,1439323776,13488.0,8931.0,71950.0,china,2020-03-17
87,1439323776,12057.0,7263.0,73665.0,china,2020-03-19
88,1439323776,10718.0,6569.0,74398.0,china,2020-03-20
89,1439323776,8967.0,6013.0,74995.0,china,2020-03-21
90,1439323776,8931.0,5353.0,75701.0,china,2020-03-22
91,1439323776,7263.0,5120.0,75973.0,china,2020-03-23
92,1439323776,6569.0,4735.0,76436.0,china,2020-03-24
93,1439323776,6013.0,4287.0,76931.0,china,2020-03-25
94,1439323776,5353.0,3947.0,77338.0,china,2020-03-26
95,1439323776,5120.0,3460.0,77880.0,china,2020-03-27
96,1439323776,4735.0,3128.0,78266.0,china,2020-03-28
97,1439323776,4287.0,2691.0,78748.0,china,2020-03-29
98,1439323776,3947.0,2691.0,78748.0,china,2020-03-30
99,1439323776,3460.0,2161.0,79357.0,china,2020-03-31
100,145934462,0.0,0.0,0.0,russia,2020-02-10
101,145934462,0.0,0.0,0.0,russia,2020-02-11
102,145934462,0.0,0.0,0.0,russia,2020-02-12
103,145934462,0.0,0.0,2.0,russia,2020-02-13
104,145934462,0.0,0.0,2.0,russia,2020-02-14
105,145934462,0.0,0.0,2.0,russia,2020-02-15
106,145934462,0.0,0.0,2.0,russia,2020-02-16
107,145934462,0.0,0.0,2.0,russia,2020-02-17
108,145934462,0.0,0.0,2.0,russia,2020-02-18
109,145934462,0.0,0.0,2.0,russia,2020-02-19
110,145934462,0.0,0.0,2.0,russia,2020-02-20
111,145934462,0.0,0.0,2.0,russia,2020-02-21
112,145934462,0.0,0.0,2.0,russia,2020-02-22
113,145934462,0.0,0.0,2.0,russia,2020-02-23
114,145934462,0.0,0.0,2.0,russia,2020-02-24
115,145934462,0.0,0.0,2.0,russia,2020-02-25
116,145934462,0.0,0.0,2.0,russia,2020-02-26
117,145934462,0.0,0.0,2.0,russia,2020-02-27
118,145934462,0.0,0.0,2.0,russia,2020-02-28
119,145934462,0.0,0.0,2.0,russia,2020-02-29
120,145934462,0.0,0.0,2.0,russia,2020-03-01
121,145934462,0.0,1.0,2.0,russia,2020-03-02
122,145934462,0.0,1.0,2.0,russia,2020-03-03
123,145934462,0.0,1.0,2.0,russia,2020-03-04
124,145934462,0.0,2.0,2.0,russia,2020-03-05
125,145934462,1.0,11.0,2.0,russia,2020-03-06
126,145934462,1.0,12.0,3.0,russia,2020-03-07
127,145934462,1.0,14.0,3.0,russia,2020-03-08
128,145934462,2.0,17.0,3.0,russia,2020-03-09
129,145934462,11.0,17.0,3.0,russia,2020-03-10
130,145934462,12.0,17.0,3.0,russia,2020-03-11
131,145934462,14.0,31.0,3.0,russia,2020-03-12
132,145934462,17.0,37.0,8.0,russia,2020-03-13
133,145934462,17.0,51.0,8.0,russia,2020-03-14
134,145934462,17.0,55.0,8.0,russia,2020-03-15
135,145934462,31.0,85.0,8.0,russia,2020-03-16
136,145934462,37.0,106.0,8.0,russia,2020-03-17
137,145934462,51.0,139.0,8.0,russia,2020-03-19
138,145934462,55.0,190.0,9.0,russia,2020-03-20
139,145934462,85.0,240.0,13.0,russia,2020-03-21
140,145934462,106.0,289.0,17.0,russia,2020-03-22
141,145934462,139.0,350.0,17.0,russia,2020-03-23
142,145934462,190.0,420.0,18.0,russia,2020-03-24
143,145934462,240.0,472.0,23.0,russia,2020-03-25
144,145934462,289.0,626.0,32.0,russia,2020-03-26
145,145934462,350.0,799.0,41.0,russia,2020-03-27
146,145934462,420.0,987.0,49.0,russia,2020-03-28
147,145934462,472.0,1211.0,53.0,russia,2020-03-29
148,145934462,626.0,1462.0,72.0,russia,2020-03-30
149,145934462,799.0,1761.0,75.0,russia,2020-03-31
150,46754778,0.0,0.0,0.0,spain,2020-02-10
151,46754778,0.0,0.0,0.0,spain,2020-02-11
152,46754778,0.0,0.0,0.0,spain,2020-02-12
153,46754778,0.0,0.0,0.0,spain,2020-02-13
154,46754778,0.0,0.0,1.0,spain,2020-02-14
155,46754778,0.0,0.0,2.0,spain,2020-02-15
156,46754778,0.0,0.0,2.0,spain,2020-02-16
157,46754778,0.0,0.0,2.0,spain,2020-02-17
158,46754778,0.0,0.0,2.0,spain,2020-02-18
159,46754778,0.0,0.0,2.0,spain,2020-02-19
160,46754778,0.0,0.0,2.0,spain,2020-02-20
161,46754778,0.0,0.0,2.0,spain,2020-02-21
162,46754778,0.0,0.0,2.0,spain,2020-02-22
163,46754778,0.0,0.0,2.0,spain,2020-02-23
164,46754778,0.0,0.0,2.0,spain,2020-02-24
165,46754778,0.0,0.0,2.0,spain,2020-02-25
166,46754778,0.0,0.0,2.0,spain,2020-02-26
167,46754778,0.0,0.0,2.0,spain,2020-02-27
168,46754778,0.0,31.0,2.0,spain,2020-02-28
169,46754778,0.0,56.0,2.0,spain,2020-02-29
170,46754778,0.0,82.0,2.0,spain,2020-03-01
171,46754778,0.0,118.0,2.0,spain,2020-03-02
172,46754778,31.0,162.0,3.0,spain,2020-03-03
173,46754778,56.0,224.0,4.0,spain,2020-03-04
174,46754778,82.0,276.0,6.0,spain,2020-03-05
175,46754778,118.0,387.0,14.0,spain,2020-03-06
176,46754778,162.0,463.0,40.0,spain,2020-03-07
177,46754778,224.0,625.0,49.0,spain,2020-03-08
178,46754778,276.0,1169.0,62.0,spain,2020-03-09
179,46754778,387.0,1524.0,171.0,spain,2020-03-10
180,46754778,463.0,2039.0,238.0,spain,2020-03-11
181,46754778,625.0,2871.0,275.0,spain,2020-03-12
182,46754778,1169.0,4906.0,326.0,spain,2020-03-13
183,46754778,1524.0,5679.0,712.0,spain,2020-03-14
184,46754778,2039.0,7036.0,809.0,spain,2020-03-15
185,46754778,2871.0,9070.0,872.0,spain,2020-03-16
186,46754778,4906.0,10265.0,1561.0,spain,2020-03-17
187,46754778,5679.0,13050.0,1719.0,spain,2020-03-19
188,46754778,7036.0,16139.0,1938.0,spain,2020-03-20
189,46754778,9070.0,18890.0,2681.0,spain,2020-03-21
190,46754778,10265.0,21990.0,3506.0,spain,2020-03-22
191,46754778,13050.0,24421.0,4347.0,spain,2020-03-23
192,46754778,16139.0,29470.0,5666.0,spain,2020-03-24
193,46754778,18890.0,35273.0,6785.0,spain,2020-03-25
194,46754778,21990.0,40501.0,9014.0,spain,2020-03-26
195,46754778,24421.0,46406.0,11380.0,spain,2020-03-27
196,46754778,29470.0,51224.0,14495.0,spain,2020-03-28
197,46754778,35273.0,54968.0,18267.0,spain,2020-03-29
198,46754778,40501.0,58598.0,21512.0,spain,2020-03-30
199,46754778,46406.0,63460.0,24496.0,spain,2020-03-31
200,109581078,0.0,0.0,3.0,philippines,2020-02-10
201,109581078,0.0,0.0,3.0,philippines,2020-02-11
202,109581078,0.0,0.0,3.0,philippines,2020-02-12
203,109581078,0.0,0.0,3.0,philippines,2020-02-13
204,109581078,0.0,0.0,3.0,philippines,2020-02-14
205,109581078,0.0,0.0,3.0,philippines,2020-02-15
206,109581078,0.0,0.0,3.0,philippines,2020-02-16
207,109581078,0.0,0.0,3.0,philippines,2020-02-17
208,109581078,0.0,0.0,3.0,philippines,2020-02-18
209,109581078,0.0,0.0,3.0,philippines,2020-02-19
210,109581078,0.0,0.0,3.0,philippines,2020-02-20
211,109581078,0.0,0.0,3.0,philippines,2020-02-21
212,109581078,0.0,0.0,3.0,philippines,2020-02-22
213,109581078,0.0,0.0,3.0,philippines,2020-02-23
214,109581078,0.0,0.0,3.0,philippines,2020-02-24
215,109581078,0.0,0.0,3.0,philippines,2020-02-25
216,109581078,0.0,0.0,3.0,philippines,2020-02-26
217,109581078,0.0,0.0,3.0,philippines,2020-02-27
218,109581078,0.0,0.0,3.0,philippines,2020-02-28
219,109581078,0.0,0.0,3.0,philippines,2020-02-29
220,109581078,0.0,0.0,3.0,philippines,2020-03-01
221,109581078,0.0,0.0,3.0,philippines,2020-03-02
222,109581078,0.0,0.0,3.0,philippines,2020-03-03
223,109581078,0.0,0.0,3.0,philippines,2020-03-04
224,109581078,0.0,0.0,3.0,philippines,2020-03-05
225,109581078,0.0,2.0,3.0,philippines,2020-03-06
226,109581078,0.0,3.0,3.0,philippines,2020-03-07
227,109581078,0.0,7.0,3.0,philippines,2020-03-08
228,109581078,0.0,21.0,3.0,philippines,2020-03-09
229,109581078,2.0,30.0,3.0,philippines,2020-03-10
230,109581078,3.0,45.0,4.0,philippines,2020-03-11
231,109581078,7.0,48.0,4.0,philippines,2020-03-12
232,109581078,21.0,57.0,7.0,philippines,2020-03-13
233,109581078,30.0,101.0,10.0,philippines,2020-03-14
234,109581078,45.0,126.0,14.0,philippines,2020-03-15
235,109581078,48.0,125.0,17.0,philippines,2020-03-16
236,109581078,57.0,170.0,17.0,philippines,2020-03-17
237,109581078,101.0,178.0,24.0,philippines,2020-03-19
238,109581078,126.0,192.0,25.0,philippines,2020-03-20
239,109581078,125.0,204.0,26.0,philippines,2020-03-21
240,109581078,170.0,275.0,32.0,philippines,2020-03-22
241,109581078,178.0,340.0,40.0,philippines,2020-03-23
242,109581078,192.0,411.0,51.0,philippines,2020-03-24
243,109581078,204.0,497.0,55.0,philippines,2020-03-25
244,109581078,275.0,572.0,64.0,philippines,2020-03-26
245,109581078,340.0,634.0,73.0,philippines,2020-03-27
246,109581078,411.0,718.0,85.0,philippines,2020-03-28
247,109581078,497.0,972.0,103.0,philippines,2020-03-29
248,109581078,572.0,1305.0,113.0,philippines,2020-03-30
249,109581078,634.0,1426.0,120.0,philippines,2020-03-31
250,29136808,0.0,0.0,0.0,nepal,2020-02-10
251,29136808,0.0,0.0,0.0,nepal,2020-02-11
252,29136808,0.0,0.0,0.0,nepal,2020-02-12
253,29136808,0.0,0.0,1.0,nepal,2020-02-13
254,29136808,0.0,0.0,1.0,nepal,2020-02-14
255,29136808,0.0,0.0,1.0,nepal,2020-02-15
256,29136808,0.0,0.0,1.0,nepal,2020-02-16
257,29136808,0.0,0.0,1.0,nepal,2020-02-17
258,29136808,0.0,0.0,1.0,nepal,2020-02-18
259,29136808,0.0,0.0,1.0,nepal,2020-02-19
260,29136808,0.0,0.0,1.0,nepal,2020-02-20
261,29136808,0.0,0.0,1.0,nepal,2020-02-21
262,29136808,0.0,0.0,1.0,nepal,2020-02-22
263,29136808,0.0,0.0,1.0,nepal,2020-02-23
264,29136808,0.0,0.0,1.0,nepal,2020-02-24
265,29136808,0.0,0.0,1.0,nepal,2020-02-25
266,29136808,0.0,0.0,1.0,nepal,2020-02-26
267,29136808,0.0,0.0,1.0,nepal,2020-02-27
268,29136808,0.0,0.0,1.0,nepal,2020-02-28
269,29136808,0.0,0.0,1.0,nepal,2020-02-29
270,29136808,0.0,0.0,1.0,nepal,2020-03-01
271,29136808,0.0,0.0,1.0,nepal,2020-03-02
272,29136808,0.0,0.0,1.0,nepal,2020-03-03
273,29136808,0.0,0.0,1.0,nepal,2020-03-04
274,29136808,0.0,0.0,1.0,nepal,2020-03-05
275,29136808,0.0,0.0,1.0,nepal,2020-03-06
276,29136808,0.0,0.0,1.0,nepal,2020-03-07
277,29136808,0.0,0.0,1.0,nepal,2020-03-08
278,29136808,0.0,0.0,1.0,nepal,2020-03-09
279,29136808,0.0,0.0,1.0,nepal,2020-03-10
280,29136808,0.0,0.0,1.0,nepal,2020-03-11
281,29136808,0.0,0.0,1.0,nepal,2020-03-12
282,29136808,0.0,0.0,1.0,nepal,2020-03-13
283,29136808,0.0,0.0,1.0,nepal,2020-03-14
284,29136808,0.0,0.0,1.0,nepal,2020-03-15
285,29136808,0.0,0.0,1.0,nepal,2020-03-16
286,29136808,0.0,0.0,1.0,nepal,2020-03-17
287,29136808,0.0,0.0,1.0,nepal,2020-03-19
288,29136808,0.0,0.0,1.0,nepal,2020-03-20
289,29136808,0.0,0.0,1.0,nepal,2020-03-21
290,29136808,0.0,0.0,1.0,nepal,2020-03-22
291,29136808,0.0,0.0,1.0,nepal,2020-03-23
292,29136808,0.0,1.0,1.0,nepal,2020-03-24
293,29136808,0.0,1.0,1.0,nepal,2020-03-25
294,29136808,0.0,2.0,1.0,nepal,2020-03-26
295,29136808,0.0,2.0,1.0,nepal,2020-03-27
296,29136808,1.0,3.0,1.0,nepal,2020-03-28
297,29136808,1.0,4.0,1.0,nepal,2020-03-29
298,29136808,2.0,4.0,1.0,nepal,2020-03-30
299,29136808,2.0,4.0,1.0,nepal,2020-03-31
300,10099265,0.0,0.0,0.0,sweden,2020-02-10
301,10099265,0.0,0.0,0.0,sweden,2020-02-11
302,10099265,0.0,0.0,0.0,sweden,2020-02-12
303,10099265,0.0,0.0,0.0,sweden,2020-02-13
304,10099265,0.0,0.0,0.0,sweden,2020-02-14
305,10099265,0.0,0.0,0.0,sweden,2020-02-15
306,10099265,0.0,0.0,0.0,sweden,2020-02-16
307,10099265,0.0,0.0,0.0,sweden,2020-02-17
308,10099265,0.0,0.0,0.0,sweden,2020-02-18
309,10099265,0.0,0.0,0.0,sweden,2020-02-19
310,10099265,0.0,0.0,0.0,sweden,2020-02-20
311,10099265,0.0,0.0,0.0,sweden,2020-02-21
312,10099265,0.0,0.0,0.0,sweden,2020-02-22
313,10099265,0.0,0.0,0.0,sweden,2020-02-23
314,10099265,0.0,0.0,0.0,sweden,2020-02-24
315,10099265,0.0,0.0,0.0,sweden,2020-02-25
316,10099265,0.0,0.0,0.0,sweden,2020-02-26
317,10099265,0.0,0.0,0.0,sweden,2020-02-27
318,10099265,0.0,11.0,0.0,sweden,2020-02-28
319,10099265,0.0,12.0,0.0,sweden,2020-02-29
320,10099265,0.0,14.0,0.0,sweden,2020-03-01
321,10099265,0.0,15.0,0.0,sweden,2020-03-02
322,10099265,11.0,29.0,1.0,sweden,2020-03-03
323,10099265,12.0,51.0,1.0,sweden,2020-03-04
324,10099265,14.0,93.0,1.0,sweden,2020-03-05
325,10099265,15.0,136.0,1.0,sweden,2020-03-06
326,10099265,29.0,160.0,1.0,sweden,2020-03-07
327,10099265,51.0,202.0,1.0,sweden,2020-03-08
328,10099265,93.0,260.0,1.0,sweden,2020-03-09
329,10099265,136.0,354.0,1.0,sweden,2020-03-10
330,10099265,160.0,498.0,2.0,sweden,2020-03-11
331,10099265,202.0,685.0,2.0,sweden,2020-03-12
332,10099265,260.0,812.0,2.0,sweden,2020-03-13
333,10099265,354.0,958.0,3.0,sweden,2020-03-14
334,10099265,498.0,1036.0,4.0,sweden,2020-03-15
335,10099265,685.0,1113.0,8.0,sweden,2020-03-16
336,10099265,812.0,1187.0,9.0,sweden,2020-03-17
337,10099265,958.0,1276.0,25.0,sweden,2020-03-19
338,10099265,1036.0,1412.0,27.0,sweden,2020-03-20
339,10099265,1113.0,1607.0,32.0,sweden,2020-03-21
340,10099265,1187.0,1734.0,36.0,sweden,2020-03-22
341,10099265,1276.0,1897.0,37.0,sweden,2020-03-23
342,10099265,1412.0,2003.0,43.0,sweden,2020-03-24
343,10099265,1607.0,2243.0,56.0,sweden,2020-03-25
344,10099265,1734.0,2448.0,78.0,sweden,2020-03-26
345,10099265,1897.0,2747.0,93.0,sweden,2020-03-27
346,10099265,2003.0,2948.0,121.0,sweden,2020-03-28
347,10099265,2243.0,3326.0,121.0,sweden,2020-03-29
348,10099265,2448.0,3574.0,126.0,sweden,2020-03-30
349,10099265,2747.0,3866.0,162.0,sweden,2020-03-31
350,21413249,0.0,0.0,1.0,sri lanka,2020-02-10
351,21413249,0.0,0.0,1.0,sri lanka,2020-02-11
352,21413249,0.0,0.0,1.0,sri lanka,2020-02-12
353,21413249,0.0,0.0,1.0,sri lanka,2020-02-13
354,21413249,0.0,0.0,1.0,sri lanka,2020-02-14
355,21413249,0.0,0.0,1.0,sri lanka,2020-02-15
356,21413249,0.0,0.0,1.0,sri lanka,2020-02-16
357,21413249,0.0,0.0,1.0,sri lanka,2020-02-17
358,21413249,0.0,0.0,1.0,sri lanka,2020-02-18
359,21413249,0.0,0.0,1.0,sri lanka,2020-02-19
360,21413249,0.0,0.0,1.0,sri lanka,2020-02-20
361,21413249,0.0,0.0,1.0,sri lanka,2020-02-21
362,21413249,0.0,0.0,1.0,sri lanka,2020-02-22
363,21413249,0.0,0.0,1.0,sri lanka,2020-02-23
364,21413249,0.0,0.0,1.0,sri lanka,2020-02-24
365,21413249,0.0,0.0,1.0,sri lanka,2020-02-25
366,21413249,0.0,0.0,1.0,sri lanka,2020-02-26
367,21413249,0.0,0.0,1.0,sri lanka,2020-02-27
368,21413249,0.0,0.0,1.0,sri lanka,2020-02-28
369,21413249,0.0,0.0,1.0,sri lanka,2020-02-29
370,21413249,0.0,0.0,1.0,sri lanka,2020-03-01
371,21413249,0.0,0.0,1.0,sri lanka,2020-03-02
372,21413249,0.0,0.0,1.0,sri lanka,2020-03-03
373,21413249,0.0,0.0,1.0,sri lanka,2020-03-04
374,21413249,0.0,0.0,1.0,sri lanka,2020-03-05
375,21413249,0.0,0.0,1.0,sri lanka,2020-03-06
376,21413249,0.0,0.0,1.0,sri lanka,2020-03-07
377,21413249,0.0,0.0,1.0,sri lanka,2020-03-08
378,21413249,0.0,0.0,1.0,sri lanka,2020-03-09
379,21413249,0.0,0.0,1.0,sri lanka,2020-03-10
380,21413249,0.0,1.0,1.0,sri lanka,2020-03-11
381,21413249,0.0,2.0,1.0,sri lanka,2020-03-12
382,21413249,0.0,5.0,1.0,sri lanka,2020-03-13
383,21413249,0.0,9.0,1.0,sri lanka,2020-03-14
384,21413249,1.0,17.0,1.0,sri lanka,2020-03-15
385,21413249,2.0,27.0,1.0,sri lanka,2020-03-16
386,21413249,5.0,43.0,1.0,sri lanka,2020-03-17
387,21413249,9.0,48.0,3.0,sri lanka,2020-03-19
388,21413249,17.0,57.0,3.0,sri lanka,2020-03-20
389,21413249,27.0,70.0,3.0,sri lanka,2020-03-21
390,21413249,43.0,74.0,3.0,sri lanka,2020-03-22
391,21413249,48.0,79.0,3.0,sri lanka,2020-03-23
392,21413249,57.0,95.0,2.0,sri lanka,2020-03-24
393,21413249,70.0,100.0,2.0,sri lanka,2020-03-25
394,21413249,74.0,99.0,3.0,sri lanka,2020-03-26
395,21413249,79.0,99.0,7.0,sri lanka,2020-03-27
396,21413249,95.0,99.0,7.0,sri lanka,2020-03-28
397,21413249,100.0,103.0,10.0,sri lanka,2020-03-29
398,21413249,99.0,105.0,12.0,sri lanka,2020-03-30
399,21413249,99.0,105.0,17.0,sri lanka,2020-03-31
400,16718965,0.0,0.0,1.0,cambodia,2020-02-10
401,16718965,0.0,0.0,1.0,cambodia,2020-02-11
402,16718965,0.0,0.0,1.0,cambodia,2020-02-12
403,16718965,0.0,0.0,1.0,cambodia,2020-02-13
404,16718965,0.0,0.0,1.0,cambodia,2020-02-14
405,16718965,0.0,0.0,1.0,cambodia,2020-02-15
406,16718965,0.0,0.0,1.0,cambodia,2020-02-16
407,16718965,0.0,0.0,1.0,cambodia,2020-02-17
408,16718965,0.0,0.0,1.0,cambodia,2020-02-18
409,16718965,0.0,0.0,1.0,cambodia,2020-02-19
410,16718965,0.0,0.0,1.0,cambodia,2020-02-20
411,16718965,0.0,0.0,1.0,cambodia,2020-02-21
412,16718965,0.0,0.0,1.0,cambodia,2020-02-22
413,16718965,0.0,0.0,1.0,cambodia,2020-02-23
414,16718965,0.0,0.0,1.0,cambodia,2020-02-24
415,16718965,0.0,0.0,1.0,cambodia,2020-02-25
416,16718965,0.0,0.0,1.0,cambodia,2020-02-26
417,16718965,0.0,0.0,1.0,cambodia,2020-02-27
418,16718965,0.0,0.0,1.0,cambodia,2020-02-28
419,16718965,0.0,0.0,1.0,cambodia,2020-02-29
420,16718965,0.0,0.0,1.0,cambodia,2020-03-01
421,16718965,0.0,0.0,1.0,cambodia,2020-03-02
422,16718965,0.0,0.0,1.0,cambodia,2020-03-03
423,16718965,0.0,0.0,1.0,cambodia,2020-03-04
424,16718965,0.0,0.0,1.0,cambodia,2020-03-05
425,16718965,0.0,0.0,1.0,cambodia,2020-03-06
426,16718965,0.0,1.0,1.0,cambodia,2020-03-07
427,16718965,0.0,1.0,1.0,cambodia,2020-03-08
428,16718965,0.0,1.0,1.0,cambodia,2020-03-09
429,16718965,0.0,2.0,1.0,cambodia,2020-03-10
430,16718965,1.0,2.0,1.0,cambodia,2020-03-11
431,16718965,1.0,4.0,1.0,cambodia,2020-03-12
432,16718965,1.0,6.0,1.0,cambodia,2020-03-13
433,16718965,2.0,6.0,1.0,cambodia,2020-03-14
434,16718965,2.0,11.0,1.0,cambodia,2020-03-15
435,16718965,4.0,11.0,1.0,cambodia,2020-03-16
436,16718965,6.0,32.0,1.0,cambodia,2020-03-17
437,16718965,6.0,36.0,1.0,cambodia,2020-03-19
438,16718965,11.0,36.0,1.0,cambodia,2020-03-20
439,16718965,11.0,50.0,1.0,cambodia,2020-03-21
440,16718965,32.0,51.0,2.0,cambodia,2020-03-22
441,16718965,36.0,82.0,2.0,cambodia,2020-03-23
442,16718965,36.0,85.0,2.0,cambodia,2020-03-24
443,16718965,50.0,87.0,4.0,cambodia,2020-03-25
444,16718965,51.0,86.0,10.0,cambodia,2020-03-26
445,16718965,82.0,88.0,10.0,cambodia,2020-03-27
446,16718965,85.0,88.0,11.0,cambodia,2020-03-28
447,16718965,87.0,86.0,13.0,cambodia,2020-03-29
448,16718965,86.0,82.0,21.0,cambodia,2020-03-30
449,16718965,88.0,86.0,21.0,cambodia,2020-03-31
450,11589623,0.0,0.0,0.0,belgium,2020-02-10
451,11589623,0.0,0.0,0.0,belgium,2020-02-11
452,11589623,0.0,0.0,0.0,belgium,2020-02-12
453,11589623,0.0,0.0,0.0,belgium,2020-02-13
454,11589623,0.0,0.0,0.0,belgium,2020-02-14
455,11589623,0.0,0.0,1.0,belgium,2020-02-15
456,11589623,0.0,0.0,1.0,belgium,2020-02-16
457,11589623,0.0,0.0,1.0,belgium,2020-02-17
458,11589623,0.0,0.0,1.0,belgium,2020-02-18
459,11589623,0.0,0.0,1.0,belgium,2020-02-19
460,11589623,0.0,0.0,1.0,belgium,2020-02-20
461,11589623,0.0,0.0,1.0,belgium,2020-02-21
462,11589623,0.0,0.0,1.0,belgium,2020-02-22
463,11589623,0.0,0.0,1.0,belgium,2020-02-23
464,11589623,0.0,0.0,1.0,belgium,2020-02-24
465,11589623,0.0,0.0,1.0,belgium,2020-02-25
466,11589623,0.0,0.0,1.0,belgium,2020-02-26
467,11589623,0.0,0.0,1.0,belgium,2020-02-27
468,11589623,0.0,0.0,1.0,belgium,2020-02-28
469,11589623,0.0,0.0,1.0,belgium,2020-02-29
470,11589623,0.0,1.0,1.0,belgium,2020-03-01
471,11589623,0.0,7.0,1.0,belgium,2020-03-02
472,11589623,0.0,12.0,1.0,belgium,2020-03-03
473,11589623,0.0,22.0,1.0,belgium,2020-03-04
