id,url,resource_id,name
1,https://data.gov.il/api/action/datastore_search,9eedd26c-019b-433a-b28b-efcc98de378d,isolations
2,https://data.gov.il/api/action/datastore_search,dcf999c1-d394-4b57-a5e0-9d014a62e046,lab_tests
3,https://data.gov.il/api/action/datastore_search,d337959a-020a-4ed3-84f7-fca182292308,symptoms
