,S,E,I,R,country,date
0,25499884,0.0,0.0,5.0,australia,2020-02-10
1,25499884,0.0,0.0,5.0,australia,2020-02-11
2,25499884,0.0,0.0,5.0,australia,2020-02-12
3,25499884,0.0,0.0,8.0,australia,2020-02-13
4,25499884,0.0,0.0,10.0,australia,2020-02-14
5,25499884,0.0,0.0,10.0,australia,2020-02-15
6,25499884,0.0,0.0,10.0,australia,2020-02-16
7,25499884,0.0,0.0,10.0,australia,2020-02-17
8,25499884,0.0,0.0,10.0,australia,2020-02-18
9,25499884,0.0,0.0,10.0,australia,2020-02-19
10,25499884,0.0,0.0,11.0,australia,2020-02-20
11,25499884,0.0,0.0,11.0,australia,2020-02-21
12,25499884,0.0,0.0,11.0,australia,2020-02-22
13,25499884,0.0,0.0,11.0,australia,2020-02-23
14,25499884,0.0,0.0,11.0,australia,2020-02-24
15,25499884,0.0,0.0,15.0,australia,2020-02-25
16,25499884,0.0,0.0,15.0,australia,2020-02-26
17,25499884,0.0,0.0,15.0,australia,2020-02-27
18,25499884,0.0,10.0,15.0,australia,2020-02-28
19,25499884,0.0,10.0,15.0,australia,2020-02-29
20,25499884,0.0,13.0,16.0,australia,2020-03-01
21,25499884,0.0,17.0,16.0,australia,2020-03-02
22,25499884,10.0,23.0,16.0,australia,2020-03-03
23,25499884,10.0,27.0,23.0,australia,2020-03-04
24,25499884,13.0,36.0,24.0,australia,2020-03-05
25,25499884,17.0,39.0,24.0,australia,2020-03-06
26,25499884,23.0,50.0,25.0,australia,2020-03-07
27,25499884,27.0,55.0,25.0,australia,2020-03-08
28,25499884,36.0,68.0,25.0,australia,2020-03-09
29,25499884,39.0,91.0,25.0,australia,2020-03-10
30,25499884,50.0,100.0,27.0,australia,2020-03-11
31,25499884,55.0,127.0,29.0,australia,2020-03-12
32,25499884,68.0,170.0,29.0,australia,2020-03-13
33,25499884,91.0,218.0,30.0,australia,2020-03-14
34,25499884,100.0,268.0,32.0,australia,2020-03-15
35,25499884,127.0,369.0,32.0,australia,2020-03-16
36,25499884,170.0,420.0,32.0,australia,2020-03-17
37,25499884,218.0,547.0,49.0,australia,2020-03-19
38,25499884,268.0,703.0,53.0,australia,2020-03-20
39,25499884,369.0,875.0,53.0,australia,2020-03-21
40,25499884,420.0,1019.0,53.0,australia,2020-03-22
41,25499884,547.0,1514.0,95.0,australia,2020-03-23
42,25499884,703.0,1762.0,125.0,australia,2020-03-24
43,25499884,875.0,2191.0,126.0,australia,2020-03-25
44,25499884,1019.0,2547.0,129.0,australia,2020-03-26
45,25499884,1514.0,2867.0,183.0,australia,2020-03-27
46,25499884,1762.0,3195.0,183.0,australia,2020-03-28
47,25499884,2191.0,3451.0,184.0,australia,2020-03-29
48,25499884,2547.0,3902.0,261.0,australia,2020-03-30
49,25499884,2867.0,4197.0,263.0,australia,2020-03-31
50,25499884,3195.0,4398.0,365.0,australia,2020-04-01
51,25499884,3451.0,4680.0,368.0,australia,2020-04-02
52,25499884,3902.0,4704.0,610.0,australia,2020-04-03
53,25499884,4197.0,4841.0,613.0,australia,2020-04-04
54,25499884,4398.0,4935.0,615.0,australia,2020-04-05
55,25499884,4680.0,3398.0,2352.0,australia,2020-04-06
56,25499884,4704.0,3418.0,2477.0,australia,2020-04-07
57,25499884,4841.0,3392.0,2596.0,australia,2020-04-08
58,25499884,4935.0,3189.0,2863.0,australia,2020-04-09
59,25499884,3398.0,3114.0,3038.0,australia,2020-04-10
60,25499884,3418.0,3043.0,3195.0,australia,2020-04-11
61,25499884,3392.0,2982.0,3321.0,australia,2020-04-12
62,25499884,3189.0,2916.0,3397.0,australia,2020-04-13
63,25499884,3114.0,2741.0,3659.0,australia,2020-04-14
64,25499884,3043.0,2741.0,3659.0,australia,2020-04-15
65,25499884,2982.0,2698.0,3749.0,australia,2020-04-16
66,25499884,2916.0,2658.0,3810.0,australia,2020-04-17
67,25499884,2741.0,2349.0,4237.0,australia,2020-04-18
68,25499884,2741.0,2349.0,4237.0,australia,2020-04-19
69,16718965,0.0,0.0,1.0,cambodia,2020-02-10
70,16718965,0.0,0.0,1.0,cambodia,2020-02-11
71,16718965,0.0,0.0,1.0,cambodia,2020-02-12
72,16718965,0.0,0.0,1.0,cambodia,2020-02-13
73,16718965,0.0,0.0,1.0,cambodia,2020-02-14
74,16718965,0.0,0.0,1.0,cambodia,2020-02-15
75,16718965,0.0,0.0,1.0,cambodia,2020-02-16
76,16718965,0.0,0.0,1.0,cambodia,2020-02-17
77,16718965,0.0,0.0,1.0,cambodia,2020-02-18
78,16718965,0.0,0.0,1.0,cambodia,2020-02-19
79,16718965,0.0,0.0,1.0,cambodia,2020-02-20
80,16718965,0.0,0.0,1.0,cambodia,2020-02-21
81,16718965,0.0,0.0,1.0,cambodia,2020-02-22
82,16718965,0.0,0.0,1.0,cambodia,2020-02-23
83,16718965,0.0,0.0,1.0,cambodia,2020-02-24
84,16718965,0.0,0.0,1.0,cambodia,2020-02-25
85,16718965,0.0,0.0,1.0,cambodia,2020-02-26
86,16718965,0.0,0.0,1.0,cambodia,2020-02-27
87,16718965,0.0,0.0,1.0,cambodia,2020-02-28
88,16718965,0.0,0.0,1.0,cambodia,2020-02-29
89,16718965,0.0,0.0,1.0,cambodia,2020-03-01
90,16718965,0.0,0.0,1.0,cambodia,2020-03-02
91,16718965,0.0,0.0,1.0,cambodia,2020-03-03
92,16718965,0.0,0.0,1.0,cambodia,2020-03-04
93,16718965,0.0,0.0,1.0,cambodia,2020-03-05
94,16718965,0.0,0.0,1.0,cambodia,2020-03-06
95,16718965,0.0,1.0,1.0,cambodia,2020-03-07
96,16718965,0.0,1.0,1.0,cambodia,2020-03-08
97,16718965,0.0,1.0,1.0,cambodia,2020-03-09
98,16718965,0.0,2.0,1.0,cambodia,2020-03-10
99,16718965,1.0,2.0,1.0,cambodia,2020-03-11
100,16718965,1.0,4.0,1.0,cambodia,2020-03-12
101,16718965,1.0,6.0,1.0,cambodia,2020-03-13
102,16718965,2.0,6.0,1.0,cambodia,2020-03-14
103,16718965,2.0,11.0,1.0,cambodia,2020-03-15
104,16718965,4.0,11.0,1.0,cambodia,2020-03-16
105,16718965,6.0,32.0,1.0,cambodia,2020-03-17
106,16718965,6.0,36.0,1.0,cambodia,2020-03-19
107,16718965,11.0,36.0,1.0,cambodia,2020-03-20
108,16718965,11.0,50.0,1.0,cambodia,2020-03-21
109,16718965,32.0,51.0,2.0,cambodia,2020-03-22
110,16718965,36.0,82.0,2.0,cambodia,2020-03-23
111,16718965,36.0,85.0,2.0,cambodia,2020-03-24
112,16718965,50.0,87.0,4.0,cambodia,2020-03-25
113,16718965,51.0,86.0,10.0,cambodia,2020-03-26
114,16718965,82.0,88.0,10.0,cambodia,2020-03-27
115,16718965,85.0,88.0,11.0,cambodia,2020-03-28
116,16718965,87.0,86.0,13.0,cambodia,2020-03-29
117,16718965,86.0,82.0,21.0,cambodia,2020-03-30
118,16718965,88.0,86.0,21.0,cambodia,2020-03-31
119,16718965,88.0,86.0,23.0,cambodia,2020-04-01
120,16718965,86.0,84.0,25.0,cambodia,2020-04-02
121,16718965,82.0,76.0,34.0,cambodia,2020-04-03
122,16718965,86.0,79.0,35.0,cambodia,2020-04-04
123,16718965,86.0,64.0,50.0,cambodia,2020-04-05
124,16718965,84.0,64.0,50.0,cambodia,2020-04-06
125,16718965,76.0,61.0,53.0,cambodia,2020-04-07
126,16718965,79.0,57.0,58.0,cambodia,2020-04-08
127,16718965,64.0,54.0,63.0,cambodia,2020-04-09
128,16718965,64.0,57.0,62.0,cambodia,2020-04-10
129,16718965,61.0,47.0,72.0,cambodia,2020-04-11
130,16718965,57.0,45.0,75.0,cambodia,2020-04-12
131,16718965,54.0,45.0,77.0,cambodia,2020-04-13
132,16718965,57.0,31.0,91.0,cambodia,2020-04-14
133,16718965,47.0,31.0,91.0,cambodia,2020-04-15
134,16718965,45.0,26.0,96.0,cambodia,2020-04-16
135,16718965,45.0,24.0,98.0,cambodia,2020-04-17
136,16718965,31.0,19.0,103.0,cambodia,2020-04-18
137,16718965,31.0,19.0,103.0,cambodia,2020-04-19
138,21413249,0.0,0.0,1.0,sri lanka,2020-02-10
139,21413249,0.0,0.0,1.0,sri lanka,2020-02-11
140,21413249,0.0,0.0,1.0,sri lanka,2020-02-12
141,21413249,0.0,0.0,1.0,sri lanka,2020-02-13
142,21413249,0.0,0.0,1.0,sri lanka,2020-02-14
143,21413249,0.0,0.0,1.0,sri lanka,2020-02-15
144,21413249,0.0,0.0,1.0,sri lanka,2020-02-16
145,21413249,0.0,0.0,1.0,sri lanka,2020-02-17
146,21413249,0.0,0.0,1.0,sri lanka,2020-02-18
147,21413249,0.0,0.0,1.0,sri lanka,2020-02-19
148,21413249,0.0,0.0,1.0,sri lanka,2020-02-20
149,21413249,0.0,0.0,1.0,sri lanka,2020-02-21
150,21413249,0.0,0.0,1.0,sri lanka,2020-02-22
151,21413249,0.0,0.0,1.0,sri lanka,2020-02-23
152,21413249,0.0,0.0,1.0,sri lanka,2020-02-24
153,21413249,0.0,0.0,1.0,sri lanka,2020-02-25
154,21413249,0.0,0.0,1.0,sri lanka,2020-02-26
155,21413249,0.0,0.0,1.0,sri lanka,2020-02-27
156,21413249,0.0,0.0,1.0,sri lanka,2020-02-28
157,21413249,0.0,0.0,1.0,sri lanka,2020-02-29
158,21413249,0.0,0.0,1.0,sri lanka,2020-03-01
159,21413249,0.0,0.0,1.0,sri lanka,2020-03-02
160,21413249,0.0,0.0,1.0,sri lanka,2020-03-03
161,21413249,0.0,0.0,1.0,sri lanka,2020-03-04
162,21413249,0.0,0.0,1.0,sri lanka,2020-03-05
163,21413249,0.0,0.0,1.0,sri lanka,2020-03-06
164,21413249,0.0,0.0,1.0,sri lanka,2020-03-07
165,21413249,0.0,0.0,1.0,sri lanka,2020-03-08
166,21413249,0.0,0.0,1.0,sri lanka,2020-03-09
167,21413249,0.0,0.0,1.0,sri lanka,2020-03-10
168,21413249,0.0,1.0,1.0,sri lanka,2020-03-11
169,21413249,0.0,2.0,1.0,sri lanka,2020-03-12
170,21413249,0.0,5.0,1.0,sri lanka,2020-03-13
171,21413249,0.0,9.0,1.0,sri lanka,2020-03-14
172,21413249,1.0,17.0,1.0,sri lanka,2020-03-15
173,21413249,2.0,27.0,1.0,sri lanka,2020-03-16
174,21413249,5.0,43.0,1.0,sri lanka,2020-03-17
175,21413249,9.0,48.0,3.0,sri lanka,2020-03-19
176,21413249,17.0,57.0,3.0,sri lanka,2020-03-20
177,21413249,27.0,70.0,3.0,sri lanka,2020-03-21
178,21413249,43.0,74.0,3.0,sri lanka,2020-03-22
179,21413249,48.0,79.0,3.0,sri lanka,2020-03-23
180,21413249,57.0,95.0,2.0,sri lanka,2020-03-24
181,21413249,70.0,100.0,2.0,sri lanka,2020-03-25
182,21413249,74.0,99.0,3.0,sri lanka,2020-03-26
183,21413249,79.0,99.0,7.0,sri lanka,2020-03-27
184,21413249,95.0,99.0,7.0,sri lanka,2020-03-28
185,21413249,100.0,103.0,10.0,sri lanka,2020-03-29
186,21413249,99.0,105.0,12.0,sri lanka,2020-03-30
187,21413249,99.0,105.0,17.0,sri lanka,2020-03-31
188,21413249,99.0,124.0,19.0,sri lanka,2020-04-01
189,21413249,103.0,122.0,24.0,sri lanka,2020-04-02
190,21413249,105.0,126.0,25.0,sri lanka,2020-04-03
191,21413249,105.0,131.0,28.0,sri lanka,2020-04-04
192,21413249,124.0,134.0,32.0,sri lanka,2020-04-05
193,21413249,122.0,138.0,38.0,sri lanka,2020-04-06
194,21413249,126.0,135.0,43.0,sri lanka,2020-04-07
195,21413249,131.0,137.0,48.0,sri lanka,2020-04-08
196,21413249,134.0,138.0,51.0,sri lanka,2020-04-09
197,21413249,138.0,134.0,56.0,sri lanka,2020-04-10
198,21413249,135.0,129.0,61.0,sri lanka,2020-04-11
199,21413249,137.0,137.0,61.0,sri lanka,2020-04-12
200,21413249,138.0,147.0,63.0,sri lanka,2020-04-13
201,21413249,134.0,165.0,68.0,sri lanka,2020-04-14
202,21413249,129.0,165.0,68.0,sri lanka,2020-04-15
203,21413249,137.0,168.0,70.0,sri lanka,2020-04-16
204,21413249,147.0,163.0,75.0,sri lanka,2020-04-17
205,21413249,165.0,161.0,93.0,sri lanka,2020-04-18
206,21413249,165.0,161.0,93.0,sri lanka,2020-04-19
207,10099265,0.0,0.0,0.0,sweden,2020-02-10
208,10099265,0.0,0.0,0.0,sweden,2020-02-11
209,10099265,0.0,0.0,0.0,sweden,2020-02-12
210,10099265,0.0,0.0,0.0,sweden,2020-02-13
211,10099265,0.0,0.0,0.0,sweden,2020-02-14
212,10099265,0.0,0.0,0.0,sweden,2020-02-15
213,10099265,0.0,0.0,0.0,sweden,2020-02-16
214,10099265,0.0,0.0,0.0,sweden,2020-02-17
215,10099265,0.0,0.0,0.0,sweden,2020-02-18
216,10099265,0.0,0.0,0.0,sweden,2020-02-19
217,10099265,0.0,0.0,0.0,sweden,2020-02-20
218,10099265,0.0,0.0,0.0,sweden,2020-02-21
219,10099265,0.0,0.0,0.0,sweden,2020-02-22
220,10099265,0.0,0.0,0.0,sweden,2020-02-23
221,10099265,0.0,0.0,0.0,sweden,2020-02-24
222,10099265,0.0,0.0,0.0,sweden,2020-02-25
223,10099265,0.0,0.0,0.0,sweden,2020-02-26
224,10099265,0.0,0.0,0.0,sweden,2020-02-27
225,10099265,0.0,11.0,0.0,sweden,2020-02-28
226,10099265,0.0,12.0,0.0,sweden,2020-02-29
227,10099265,0.0,14.0,0.0,sweden,2020-03-01
228,10099265,0.0,15.0,0.0,sweden,2020-03-02
229,10099265,11.0,29.0,1.0,sweden,2020-03-03
230,10099265,12.0,51.0,1.0,sweden,2020-03-04
231,10099265,14.0,93.0,1.0,sweden,2020-03-05
232,10099265,15.0,136.0,1.0,sweden,2020-03-06
233,10099265,29.0,160.0,1.0,sweden,2020-03-07
234,10099265,51.0,202.0,1.0,sweden,2020-03-08
235,10099265,93.0,260.0,1.0,sweden,2020-03-09
236,10099265,136.0,354.0,1.0,sweden,2020-03-10
237,10099265,160.0,498.0,2.0,sweden,2020-03-11
238,10099265,202.0,685.0,2.0,sweden,2020-03-12
239,10099265,260.0,812.0,2.0,sweden,2020-03-13
240,10099265,354.0,958.0,3.0,sweden,2020-03-14
241,10099265,498.0,1036.0,4.0,sweden,2020-03-15
242,10099265,685.0,1113.0,8.0,sweden,2020-03-16
243,10099265,812.0,1187.0,9.0,sweden,2020-03-17
244,10099265,958.0,1276.0,25.0,sweden,2020-03-19
245,10099265,1036.0,1412.0,27.0,sweden,2020-03-20
246,10099265,1113.0,1607.0,32.0,sweden,2020-03-21
247,10099265,1187.0,1734.0,36.0,sweden,2020-03-22
248,10099265,1276.0,1897.0,37.0,sweden,2020-03-23
249,10099265,1412.0,2003.0,43.0,sweden,2020-03-24
250,10099265,1607.0,2243.0,56.0,sweden,2020-03-25
251,10099265,1734.0,2448.0,78.0,sweden,2020-03-26
252,10099265,1897.0,2747.0,93.0,sweden,2020-03-27
253,10099265,2003.0,2948.0,121.0,sweden,2020-03-28
254,10099265,2243.0,3326.0,121.0,sweden,2020-03-29
255,10099265,2448.0,3574.0,126.0,sweden,2020-03-30
256,10099265,2747.0,3866.0,162.0,sweden,2020-03-31
257,10099265,2948.0,4239.0,196.0,sweden,2020-04-01
258,10099265,3326.0,4605.0,342.0,sweden,2020-04-02
259,10099265,3574.0,5157.0,411.0,sweden,2020-04-03
260,10099265,3866.0,5568.0,563.0,sweden,2020-04-04
261,10099265,4239.0,5865.0,578.0,sweden,2020-04-05
262,10099265,4605.0,6224.0,606.0,sweden,2020-04-06
263,10099265,5157.0,6524.0,682.0,sweden,2020-04-07
264,10099265,5568.0,6897.0,796.0,sweden,2020-04-08
265,10099265,5865.0,7527.0,892.0,sweden,2020-04-09
266,10099265,6224.0,8143.0,998.0,sweden,2020-04-10
267,10099265,6524.0,8434.0,1251.0,sweden,2020-04-11
268,10099265,6897.0,8883.0,1268.0,sweden,2020-04-12
269,10099265,7527.0,9203.0,1280.0,sweden,2020-04-13
270,10099265,8143.0,10031.0,1414.0,sweden,2020-04-14
271,10099265,8434.0,10031.0,1414.0,sweden,2020-04-15
272,10099265,8883.0,10343.0,1584.0,sweden,2020-04-16
273,10099265,9203.0,10657.0,1883.0,sweden,2020-04-17
274,10099265,10031.0,11761.0,2061.0,sweden,2020-04-18
275,10099265,10031.0,11761.0,2061.0,sweden,2020-04-19
276,29136808,0.0,0.0,0.0,nepal,2020-02-10
277,29136808,0.0,0.0,0.0,nepal,2020-02-11
278,29136808,0.0,0.0,0.0,nepal,2020-02-12
279,29136808,0.0,0.0,1.0,nepal,2020-02-13
280,29136808,0.0,0.0,1.0,nepal,2020-02-14
281,29136808,0.0,0.0,1.0,nepal,2020-02-15
282,29136808,0.0,0.0,1.0,nepal,2020-02-16
283,29136808,0.0,0.0,1.0,nepal,2020-02-17
284,29136808,0.0,0.0,1.0,nepal,2020-02-18
285,29136808,0.0,0.0,1.0,nepal,2020-02-19
286,29136808,0.0,0.0,1.0,nepal,2020-02-20
287,29136808,0.0,0.0,1.0,nepal,2020-02-21
288,29136808,0.0,0.0,1.0,nepal,2020-02-22
289,29136808,0.0,0.0,1.0,nepal,2020-02-23
290,29136808,0.0,0.0,1.0,nepal,2020-02-24
291,29136808,0.0,0.0,1.0,nepal,2020-02-25
292,29136808,0.0,0.0,1.0,nepal,2020-02-26
293,29136808,0.0,0.0,1.0,nepal,2020-02-27
294,29136808,0.0,0.0,1.0,nepal,2020-02-28
295,29136808,0.0,0.0,1.0,nepal,2020-02-29
296,29136808,0.0,0.0,1.0,nepal,2020-03-01
297,29136808,0.0,0.0,1.0,nepal,2020-03-02
298,29136808,0.0,0.0,1.0,nepal,2020-03-03
299,29136808,0.0,0.0,1.0,nepal,2020-03-04
300,29136808,0.0,0.0,1.0,nepal,2020-03-05
301,29136808,0.0,0.0,1.0,nepal,2020-03-06
302,29136808,0.0,0.0,1.0,nepal,2020-03-07
303,29136808,0.0,0.0,1.0,nepal,2020-03-08
304,29136808,0.0,0.0,1.0,nepal,2020-03-09
305,29136808,0.0,0.0,1.0,nepal,2020-03-10
306,29136808,0.0,0.0,1.0,nepal,2020-03-11
307,29136808,0.0,0.0,1.0,nepal,2020-03-12
308,29136808,0.0,0.0,1.0,nepal,2020-03-13
309,29136808,0.0,0.0,1.0,nepal,2020-03-14
310,29136808,0.0,0.0,1.0,nepal,2020-03-15
311,29136808,0.0,0.0,1.0,nepal,2020-03-16
312,29136808,0.0,0.0,1.0,nepal,2020-03-17
313,29136808,0.0,0.0,1.0,nepal,2020-03-19
314,29136808,0.0,0.0,1.0,nepal,2020-03-20
315,29136808,0.0,0.0,1.0,nepal,2020-03-21
316,29136808,0.0,0.0,1.0,nepal,2020-03-22
317,29136808,0.0,0.0,1.0,nepal,2020-03-23
318,29136808,0.0,1.0,1.0,nepal,2020-03-24
319,29136808,0.0,1.0,1.0,nepal,2020-03-25
320,29136808,0.0,2.0,1.0,nepal,2020-03-26
321,29136808,0.0,2.0,1.0,nepal,2020-03-27
322,29136808,1.0,3.0,1.0,nepal,2020-03-28
323,29136808,1.0,4.0,1.0,nepal,2020-03-29
324,29136808,2.0,4.0,1.0,nepal,2020-03-30
325,29136808,2.0,4.0,1.0,nepal,2020-03-31
326,29136808,3.0,4.0,1.0,nepal,2020-04-01
327,29136808,4.0,4.0,1.0,nepal,2020-04-02
328,29136808,4.0,5.0,1.0,nepal,2020-04-03
329,29136808,4.0,5.0,1.0,nepal,2020-04-04
330,29136808,4.0,8.0,1.0,nepal,2020-04-05
331,29136808,4.0,8.0,1.0,nepal,2020-04-06
332,29136808,5.0,8.0,1.0,nepal,2020-04-07
333,29136808,5.0,8.0,1.0,nepal,2020-04-08
334,29136808,8.0,8.0,1.0,nepal,2020-04-09
335,29136808,8.0,8.0,1.0,nepal,2020-04-10
336,29136808,8.0,8.0,1.0,nepal,2020-04-11
337,29136808,8.0,8.0,1.0,nepal,2020-04-12
338,29136808,8.0,11.0,1.0,nepal,2020-04-13
339,29136808,8.0,15.0,1.0,nepal,2020-04-14
340,29136808,8.0,15.0,1.0,nepal,2020-04-15
341,29136808,8.0,15.0,1.0,nepal,2020-04-16
342,29136808,11.0,14.0,2.0,nepal,2020-04-17
343,29136808,15.0,28.0,3.0,nepal,2020-04-18
344,29136808,15.0,28.0,3.0,nepal,2020-04-19
345,5540720,0.0,0.0,1.0,finland,2020-02-10
346,5540720,0.0,0.0,1.0,finland,2020-02-11
347,5540720,0.0,0.0,1.0,finland,2020-02-12
348,5540720,0.0,0.0,1.0,finland,2020-02-13
349,5540720,0.0,0.0,1.0,finland,2020-02-14
350,5540720,0.0,0.0,1.0,finland,2020-02-15
351,5540720,0.0,0.0,1.0,finland,2020-02-16
352,5540720,0.0,0.0,1.0,finland,2020-02-17
353,5540720,0.0,0.0,1.0,finland,2020-02-18
354,5540720,0.0,0.0,1.0,finland,2020-02-19
355,5540720,0.0,0.0,1.0,finland,2020-02-20
356,5540720,0.0,0.0,1.0,finland,2020-02-21
357,5540720,0.0,0.0,1.0,finland,2020-02-22
358,5540720,0.0,0.0,1.0,finland,2020-02-23
359,5540720,0.0,0.0,1.0,finland,2020-02-24
360,5540720,0.0,0.0,1.0,finland,2020-02-25
361,5540720,0.0,0.0,1.0,finland,2020-02-26
362,5540720,0.0,0.0,1.0,finland,2020-02-27
363,5540720,0.0,2.0,1.0,finland,2020-02-28
364,5540720,0.0,2.0,1.0,finland,2020-02-29
365,5540720,0.0,5.0,1.0,finland,2020-03-01
366,5540720,0.0,5.0,1.0,finland,2020-03-02
367,5540720,2.0,6.0,1.0,finland,2020-03-03
368,5540720,2.0,6.0,1.0,finland,2020-03-04
369,5540720,5.0,11.0,1.0,finland,2020-03-05
370,5540720,5.0,14.0,1.0,finland,2020-03-06
371,5540720,6.0,18.0,1.0,finland,2020-03-07
372,5540720,6.0,24.0,1.0,finland,2020-03-08
373,5540720,11.0,32.0,1.0,finland,2020-03-09
374,5540720,14.0,39.0,1.0,finland,2020-03-10
375,5540720,18.0,58.0,1.0,finland,2020-03-11
376,5540720,24.0,108.0,1.0,finland,2020-03-12
377,5540720,32.0,154.0,1.0,finland,2020-03-13
378,5540720,39.0,215.0,10.0,finland,2020-03-14
379,5540720,58.0,234.0,10.0,finland,2020-03-15
380,5540720,108.0,268.0,10.0,finland,2020-03-16
381,5540720,154.0,312.0,10.0,finland,2020-03-17
382,5540720,215.0,349.0,10.0,finland,2020-03-19
383,5540720,234.0,390.0,10.0,finland,2020-03-20
384,5540720,268.0,440.0,10.0,finland,2020-03-21
385,5540720,312.0,512.0,11.0,finland,2020-03-22
386,5540720,349.0,615.0,11.0,finland,2020-03-23
387,5540720,390.0,689.0,11.0,finland,2020-03-24
388,5540720,440.0,781.0,11.0,finland,2020-03-25
389,5540720,512.0,867.0,13.0,finland,2020-03-26
390,5540720,615.0,943.0,15.0,finland,2020-03-27
391,5540720,689.0,1024.0,17.0,finland,2020-03-28
392,5540720,781.0,1148.0,19.0,finland,2020-03-29
393,5540720,867.0,1219.0,21.0,finland,2020-03-30
394,5540720,943.0,1329.0,23.0,finland,2020-03-31
395,5540720,1024.0,1391.0,27.0,finland,2020-04-01
396,5540720,1148.0,1419.0,27.0,finland,2020-04-02
397,5540720,1219.0,1199.0,319.0,finland,2020-04-03
398,5540720,1329.0,1295.0,320.0,finland,2020-04-04
399,5540720,1391.0,1557.0,325.0,finland,2020-04-05
400,5540720,1419.0,1599.0,328.0,finland,2020-04-06
401,5540720,1199.0,1849.0,327.0,finland,2020-04-07
402,5540720,1295.0,1974.0,334.0,finland,2020-04-08
403,5540720,1557.0,2147.0,340.0,finland,2020-04-09
404,5540720,1599.0,2263.0,342.0,finland,2020-04-10
405,5540720,1849.0,2421.0,348.0,finland,2020-04-11
406,5540720,1974.0,2556.0,349.0,finland,2020-04-12
407,5540720,2147.0,2618.0,356.0,finland,2020-04-13
408,5540720,2263.0,2797.0,364.0,finland,2020-04-14
409,5540720,2421.0,2797.0,364.0,finland,2020-04-15
410,5540720,2556.0,2865.0,372.0,finland,2020-04-16
411,5540720,2618.0,1594.0,1775.0,finland,2020-04-17
412,5540720,2797.0,1891.0,1790.0,finland,2020-04-18
413,5540720,2797.0,1891.0,1790.0,finland,2020-04-19
414,46754778,0.0,0.0,0.0,spain,2020-02-10
415,46754778,0.0,0.0,0.0,spain,2020-02-11
416,46754778,0.0,0.0,0.0,spain,2020-02-12
417,46754778,0.0,0.0,0.0,spain,2020-02-13
418,46754778,0.0,0.0,1.0,spain,2020-02-14
419,46754778,0.0,0.0,2.0,spain,2020-02-15
420,46754778,0.0,0.0,2.0,spain,2020-02-16
421,46754778,0.0,0.0,2.0,spain,2020-02-17
422,46754778,0.0,0.0,2.0,spain,2020-02-18
423,46754778,0.0,0.0,2.0,spain,2020-02-19
424,46754778,0.0,0.0,2.0,spain,2020-02-20
425,46754778,0.0,0.0,2.0,spain,2020-02-21
426,46754778,0.0,0.0,2.0,spain,2020-02-22
427,46754778,0.0,0.0,2.0,spain,2020-02-23
428,46754778,0.0,0.0,2.0,spain,2020-02-24
429,46754778,0.0,0.0,2.0,spain,2020-02-25
430,46754778,0.0,0.0,2.0,spain,2020-02-26
431,46754778,0.0,0.0,2.0,spain,2020-02-27
432,46754778,0.0,31.0,2.0,spain,2020-02-28
433,46754778,0.0,56.0,2.0,spain,2020-02-29
434,46754778,0.0,82.0,2.0,spain,2020-03-01
435,46754778,0.0,118.0,2.0,spain,2020-03-02
436,46754778,31.0,162.0,3.0,spain,2020-03-03
437,46754778,56.0,224.0,4.0,spain,2020-03-04
438,46754778,82.0,276.0,6.0,spain,2020-03-05
439,46754778,118.0,387.0,14.0,spain,2020-03-06
440,46754778,162.0,463.0,40.0,spain,2020-03-07
441,46754778,224.0,625.0,49.0,spain,2020-03-08
442,46754778,276.0,1169.0,62.0,spain,2020-03-09
443,46754778,387.0,1524.0,171.0,spain,2020-03-10
444,46754778,463.0,2039.0,238.0,spain,2020-03-11
445,46754778,625.0,2871.0,275.0,spain,2020-03-12
446,46754778,1169.0,4906.0,326.0,spain,2020-03-13
447,46754778,1524.0,5679.0,712.0,spain,2020-03-14
448,46754778,2039.0,7036.0,809.0,spain,2020-03-15
449,46754778,2871.0,9070.0,872.0,spain,2020-03-16
450,46754778,4906.0,10265.0,1561.0,spain,2020-03-17
451,46754778,5679.0,13050.0,1719.0,spain,2020-03-19
452,46754778,7036.0,16139.0,1938.0,spain,2020-03-20
453,46754778,9070.0,18890.0,2681.0,spain,2020-03-21
454,46754778,10265.0,21990.0,3506.0,spain,2020-03-22
455,46754778,13050.0,24421.0,4347.0,spain,2020-03-23
456,46754778,16139.0,29470.0,5666.0,spain,2020-03-24
457,46754778,18890.0,35273.0,6785.0,spain,2020-03-25
458,46754778,21990.0,40501.0,9014.0,spain,2020-03-26
459,46754778,24421.0,46406.0,11380.0,spain,2020-03-27
460,46754778,29470.0,51224.0,14495.0,spain,2020-03-28
461,46754778,35273.0,54968.0,18267.0,spain,2020-03-29
462,46754778,40501.0,58598.0,21512.0,spain,2020-03-30
463,46754778,46406.0,63460.0,24496.0,spain,2020-03-31
464,46754778,51224.0,68200.0,27723.0,spain,2020-04-01
465,46754778,54968.0,72084.0,32034.0,spain,2020-04-02
466,46754778,58598.0,74974.0,37091.0,spain,2020-04-03
467,46754778,63460.0,77488.0,41711.0,spain,2020-04-04
468,46754778,68200.0,80002.0,46166.0,spain,2020-04-05
469,46754778,72084.0,80925.0,50721.0,spain,2020-04-06
470,46754778,74974.0,82897.0,53778.0,spain,2020-04-07
471,46754778,77488.0,84689.0,57253.0,spain,2020-04-08
